brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,incubating,review_month,bsr,bsr_month,country_verdicts,n_markets,n_markets_action,manual
Jasnum,Amazon,5904569253554,"Jasnum All-in-One | Integratore Menopausa Completo | Con Salvia, Foglie di Olivo, Enotera e Trifoglio Rosso | Vitamine D3, K2, B6 e B9 | 120 Capsule Vegane – Scorta per 2 Mesi",actual,5,2026-06,2978.12,2121.38,5099.5,2400.32,1519.1,-2417.35,3936.48,,,5099.5,-2417.35,1974.73,4,5,-47.403667026179036,,47.06971271693304,29.789195019119518,,40.38597516710819,2026-02,False,first-sale proxy,4.0,3,3,3-3,18.030858935974116,Defend,"new: launched 2026-02 (4m ago); would be Exit but shielded while ramping; TTM sales EUR 5,100 < EUR 15,000 floor (run-rate EUR 11,912/yr) - discontinue",True,2026-06,34094.0,2026-07,DE:No data|IT:Defend,2,0,False
Jasnum,Amazon,5904569253561,"Jasnum Mood | Integratore Menopausa per il Benessere Emotivo | Con Zafferano, Vitamine B6 e B12 | Favorisce l'Umore, il Relax e Aiuta a Combattere la Stanchezza | 30 Capsule",actual,6,2026-06,1012.9599999999999,926.47,1939.43,911.68,563.55,-2287.4,2850.9500000000003,,,1939.43,-2287.4,736.3299999999999,5,6,-117.94186951836365,,47.00762595195495,29.057506586986896,,9.33543449868856,2026-01,False,first-sale proxy,5.0,3,3,3-3,18.02891301258617,Defend,"new: launched 2026-01 (5m ago); would be Exit but shielded while ramping; TTM sales EUR 1,939 < EUR 15,000 floor (run-rate EUR 4,052/yr) - discontinue",True,2026-06,64610.0,2026-07,DE:No data|IT:Defend,2,0,False
Jasnum,Amazon,5904569253578,"Jasnum Line | Integratore Metabolismo Menopausa | Maca Nera, L-Carnitina & Tè Verde | Zinco, Cromo, Vitamine B6 & B12 | 120 Capsule Vegane – 2 Mesi di Scorta",actual,5,2026-06,948.01,1150.1,2098.11,999.42,627.54,-2540.24,3167.7799999999997,,,2098.11,-2540.24,424.41,5,5,-121.0727750213287,,47.634299440925396,29.909775941204224,,-17.571515520389525,2026-02,False,first-sale proxy,4.0,3,3,3-3,18.04855421307748,Defend,"new: launched 2026-02 (4m ago); would be Exit but shielded while ramping; TTM sales EUR 2,098 < EUR 15,000 floor (run-rate EUR 3,792/yr) - discontinue",True,2026-06,63838.0,2026-07,DE:No data|IT:Defend,2,0,False
Jasnum,Amazon,VV-VITA-294,"Vegavero BIOLOGISCH artisjokextract + BIOLOGISCH zwarte radijs | Uittreksels uit Frankrijk | 2,5% cynarine uit artisjok | Laboratoriumgetest | Vegan",actual,17,2025-11,,0.0,0.0,0.0,0.0,0.0,0.0,171.84,1413.7,1413.7,171.84,,0,1,,12.15533705878192,,,,,2024-07,True,first-sale proxy,23.0,3,,,23.881413642215456,No data,no margin data for this market,False,2026-06,127979.0,2025-12,DE:No data|GB:No data,2,0,False
Vegavero,Amazon,2R-49NC-R697,"MSM Vegavero® Poudre | 1 Kg Méthylsulfonylméthane Pur à 99,9% | Sans Additifs & VEGAN | Formation de Collagène | Testé en Laboratoire | Format Sachet ou Boîte",actual,12,2026-06,197434.97,229343.23,426778.2,223107.82,66196.71,35091.19,31105.46,52708.36,444121.59,870899.79,87799.55,135403.25,3,6,8.222348283019143,11.868002183816373,52.27722971791905,15.510799286374047,-3.64565390079723,-13.912885067503414,2024-07,True,first-sale proxy,23.0,1,3,3-1,21.233774414856118,Fix,CM3% 8.2 vs target 21.2,False,2026-06,6774.0,2026-07,BE:Scale|DE:Fix|ES:Defend|FR:Defend|GB:Defend|IE:Scale|IT:Scale|NL:Scale,8,1,False
Vegavero,Amazon,Amazon.Found.B07ZQHMLQY,ASHWAGANDHA BIO Pura Vegavero® | 670 mg per capsula | con il 2% di Withanolidi | SENZA ADDITIVI | Polvere di Withania Somnifera | Premium Organic Ashwaganda | 180 capsule | Vegan,actual,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,6,,,,,,,2024-12,False,first-sale proxy,18.0,3,,,16.555600000000002,No data,fewer than 3 months with sales,False,2026-06,9296.0,2026-06,IT:No data,1,0,False
Vegavero,Amazon,BJ-E223-8EKW,"BIO Moringa Oleifera Vegavero | Dosis Alta: 1800 mg | 270 Cápsulas | SUPERFOOD: Proteínas, Vitaminas, Minerales y Omega 3 | Antioxidante | Sin Aditivos | Vegana | Superalimentos",actual,12,2026-06,93238.41,90969.25,184207.66,106078.4,50072.130000000005,32431.18,17641.17,94613.06,267937.11,452144.77,127044.24,69853.04,1,6,17.605771660092746,35.31166698035968,57.58631318589031,27.182436387281616,-17.705895320266936,2.4944253140484323,2024-07,True,first-sale proxy,23.0,1,2,2-1,21.63507250957917,Defend,"between target and broken - hold, re-check next month",False,2026-06,7181.0,2026-07,DE:Defend|ES:Scale|FR:Defend|GB:Fix|IE:Defend|IT:Scale|NL:Fix,7,2,False
Vegavero,Amazon,CP-DQMG-RVN9,Igname Selvatico Vegavero® | 1000 mg di estratto di Mexican Wild Yam | con 20% di Diosgenina e Zinco | 120 capsule | No OGM | Vegan,actual,12,2026-06,17598.89,20318.07,37916.96,22899.19,10689.87,8379.66,2310.25,13676.58,46016.6,83933.56,22056.24,11994.1,0,6,22.100031226132053,29.72097025855887,60.39300091568522,28.192845628974478,-7.6209390324268185,-13.383062466070845,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.589448294103097,Defend,"CM3% 22.1 >= target, momentum negative - hold",False,2026-06,25448.0,2026-07,DE:Defend|ES:Defend|FR:Harvest|GB:No data|IE:Scale|IT:Defend|NL:Defend,7,0,False
Vegavero,Amazon,CW-KVIN-V39Y,Vegavero Pure D-Mannose Powder 250 g | 4 Months’ Supply | 2000 mg per Day | NO Additives | 100% Naturally Sourced | Urinary Tract Infection | Vegan,actual,12,2026-06,39111.64,43103.67,82215.31,59097.26,35974.44,32601.49,3373.17,38395.36,85584.49,167799.8,70996.85,26047.41,0,6,39.65379440885159,44.862521234863934,71.88108881423668,43.75637578937548,-5.208726826012345,-9.26146195903968,2024-07,True,first-sale proxy,23.0,1,1,1-1,22.71227116884525,Scale,"CM3% 39.7 >= target, sales -9% 3m",False,2026-06,22625.0,2026-07,DE:Scale|ES:Scale|FR:Defend|GB:Defend|IE:Scale|IT:Defend|NL:Defend,7,0,False
Vegavero,Amazon,NX-CVPF-VCEZ,EXTRAIT de Reishi Vegavero® | 1950 mg (Extract 14:1) | 120 Gélules | 40% Polysaccharides + 20% Bêta-glucane | Immunité + Énergie | VEGAN,actual,12,2026-06,38740.76,41942.64,80683.4,39979.08,14477.55,7884.97,6592.62,19152.55,101334.6,182018.0,27037.52,25271.28,3,6,9.772728962834982,18.900306509326526,49.550564304429415,17.9436538370966,-9.127577546491544,-7.633949603553799,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.126079306538756,Fix,CM3% 9.8 vs target 19.1,False,2026-06,20031.0,2026-07,BE:Defend|DE:Fix|ES:Fix|FR:Fix|GB:Fix|IE:Scale|IT:Defend|NL:No data,8,4,False
Vegavero,Amazon,TU-QNYD-JRRX,"Vegavero Tribulus Terrestris 10,800 mg | High Strength Extract | 1620 mg Saponins per Serving | NO Additives, Lab-Tested | Stamina & Strength Support for Men & Women | 120 Capsules | Vegan",actual,12,2026-06,56313.840000000004,59802.82,116116.66,81233.88,39778.37,27753.39,12025.0,48271.81,140170.57,256287.23,76025.2,38713.93,0,6,23.901298917829706,34.437906616203385,69.95885000481412,34.25724611782668,-10.536607698373679,-5.834139594086025,2024-07,True,first-sale proxy,23.0,1,1,1-1,21.414153936152026,Scale,"CM3% 23.9 >= target, sales -6% 3m",False,2026-06,20836.0,2026-07,DE:Defend|ES:Scale|FR:Scale|GB:Defend|IT:Defend|NL:Defend,6,0,False
Vegavero,Amazon,VI-ZU99-SZ0B,L-Triptófano 500mg Puro* Vegavero | El Único Sin Aditivos | Para 4 meses | Estrés + Insomnio + Cansancio | Alta dosificación | 120 Cápsulas,actual,12,2026-06,17909.239999999998,23909.46,41818.7,28304.21,13791.32,10474.63,3316.69,17736.760000000002,56405.68,98224.38,28211.39,11990.699999999999,0,6,25.04771788697401,31.44498922803519,67.68314175237394,32.978834827481485,-6.397271341061181,-25.09558977910836,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.761325373059112,Defend,"CM3% 25.0 >= target, momentum negative - hold",False,2026-06,22049.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IE:Defend|IT:Defend,5,0,False
Vegavero,Amazon,VV-ALO-06,"MSM Vegavero® Poudre | 1 Kg Méthylsulfonylméthane Pur à 99,9% | Sans Additifs & VEGAN | Formation de Collagène | Testé en Laboratoire | Format Sachet ou Boîte",actual,12,2026-06,37224.61,42076.36,79300.97,45049.81,16554.07,8600.92,7953.01,18453.9,110226.3,189527.27,27054.82,26510.94,1,6,10.845920295804705,16.74183021656356,56.80864937717659,20.87499055812306,-5.8959099207588554,-11.530821582475289,2024-07,True,first-sale proxy,23.0,1,3,3-1,21.77047086872964,Fix,CM3% 10.8 vs target 21.8,False,2026-06,12562.0,2026-07,BE:Defend|DE:Fix|ES:Harvest|FR:Fix|GB:Fix|IE:Fix|IT:Defend|NL:Fix,8,5,False
Vegavero,Amazon,VV-VITA-02,Cardo Mariano 35000 mg Vegavero | MAS ALTA DOSIS | Con 80% de Silimarina & 30% de Silibina | Liver Detox y Higado Graso | SIN ADITIVOS | Milk Thistle | Testado en Laboratorio | 120 Cápsulas,actual,12,2026-06,36730.35,17840.69,54571.04,35130.85,15192.18,11023.67,4168.41,9071.51,33278.4,87849.44,20095.18,25594.059999999998,0,6,20.200586245012005,27.259453579499016,64.37636152801926,27.83927152570301,-7.058867334487012,105.87964927365479,2024-07,True,first-sale proxy,23.0,2,1,1-2,21.563997469818815,Defend,"between target and broken - hold, re-check next month",False,2026-06,5729.0,2026-07,ES:Scale|FR:Fix|IE:Defend|IT:Scale,4,1,False
Vegavero,Amazon,VV-VITA-02-V,Chardon Marie Vegavero® | 365 Gélules | Avec 80% Silymarine + 30% Silybine | Sans Additifs | Dépuratif Foie Naturel + Digestion | VEGAN,actual,5,2025-11,,0.0,0.0,-31.73,-27.44,-27.44,0.0,5382.96,18846.16,18846.16,5355.5199999999995,,1,1,,28.562635571384305,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.291942131235224,No data,no margin data for this market,False,2026-06,30773.0,2025-12,ES:No data|FR:No data|IT:No data,3,0,False
Vegavero,Amazon,VV-VITA-101,Vegavero Premium Rhodiola Rosea 1200 mg | 3% Rosavins & 1% Salidroside | 120 Capsules | Herbal Adaptogenic Supplement | Rhodiolife® | NO Additives | Vegan,actual,12,2026-06,177392.55,139227.0,316619.55,178064.33,76643.23,41001.13,35642.159999999996,63642.71,248262.27,564881.82,104643.84,117991.36,1,6,12.949652035068585,25.635272729923887,56.23920885491752,24.206726969323277,-12.685620694855302,27.412463099829765,2024-07,True,first-sale proxy,23.0,1,2,2-1,21.428876026159138,Fix,CM3% 12.9 vs target 21.4,False,2026-06,6307.0,2026-07,BE:No data|DE:Scale|ES:Defend|FR:Fix|GB:Fix|IE:Fix|IT:Defend|NL:Fix,8,4,False
Vegavero,Amazon,VV-VITA-102,Ginkgo Biloba | Extra Fort : 6000mg | Mémoire + Circulation Sanguine | 180 Gélules | Unique : 24% Glycosides de Flavone + 6% Lactones Terpéniques | Vegan & Sans Additifs | Vegavero®,actual,12,2026-06,28718.23,26667.14,55385.37,32802.93,13305.7,8136.64,5169.24,13314.19,56171.42,111556.79,21450.83,19228.3,2,6,14.690955391288348,23.702783372754332,59.22670553613707,24.02385323055529,-9.011827981465984,7.6914509767451635,2024-07,True,first-sale proxy,23.0,2,2,2-2,21.521038562780447,Fix,CM3% 14.7 vs target 21.5,False,2026-06,22418.0,2026-07,DE:Defend|ES:Fix|FR:Fix|GB:Fix|IT:Scale|NL:Defend,6,3,False
Vegavero,Amazon,VV-VITA-104,Echinacea Vegavero® | Extrait Pur : 725 mg | Unique : Avec 4% Polyphenol | 4 MOIS | Systeme Immunitaire + Antioxydant Puissant | Sans Additifs | VEGAN,actual,12,2026-06,18271.17,34865.4,53136.57,34631.19,15986.039999999999,13458.869999999999,2527.17,26659.22,86814.37,139950.94,40118.09,11485.22,1,6,25.328827208831882,30.708303245188556,65.17392823812301,30.084817292497423,-5.3794760363566745,-47.59512295857785,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.02468411396165,Defend,"CM3% 25.3 >= target, momentum negative - hold",False,2026-06,9868.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IT:Defend|NL:Fix,5,1,False
Vegavero,Amazon,VV-VITA-105,PANAX GINSENG Vegavero® | 4800 mg | Rosso e Coreano | con 120 mg di Ginsenosidi | Contro Stanchezza Fisica e Mentale | 120 capsule | Vegan,actual,12,2026-06,40215.78,31599.15,71814.93,47926.47,21464.260000000002,11170.72,10293.6,20764.260000000002,61886.77,133701.7,31934.98,27104.64,1,6,15.554871389556462,33.55201766064056,66.73608120205647,29.88829760051288,-17.997146271084098,27.268549945172566,2024-07,True,first-sale proxy,23.0,1,2,2-1,21.954709233914006,Fix,CM3% 15.6 vs target 22.0,False,2026-06,15514.0,2026-07,DE:No data|ES:Defend|FR:Fix|GB:Fix|IE:Scale|IT:Scale,6,2,False
Vegavero,Amazon,VV-VITA-106,"Vegavero Zwarte Knoflookcapsules | 11.250 mg dagelijkse dosis | Uittreksel (15:1) | 0,2% S-allylcysteïne (SAC) | Laboratorium getest | 120 capsules | Veganistisch & zonder toevoegingen",actual,10,2026-06,24.9,23805.77,23830.67,13831.64,6562.14,6012.43,549.7099999999999,17591.77,55109.2,78939.87,23604.2,24.9,3,6,25.229798406842953,31.921657363924723,58.04133916503397,27.536531704731765,-6.69185895708177,-99.89540350931728,2024-07,True,first-sale proxy,23.0,2,1,1-2,21.16445219911054,Defend,"CM3% 25.2 >= target, momentum negative - hold",False,2026-06,50974.0,2026-07,DE:Fix|ES:Fix|FR:Defend|GB:Fix|IE:Defend|IT:Fix|NL:Defend,7,4,False
Vegavero,Amazon,VV-VITA-107,Canela de Ceylan Vegavero | DOSIS ALTA: 2500 mg | Para 4 Meses | Controla Glucosa - Azúcar en Sangre | Colesterol + Antioxidantes | Sin Aditivos & Vegano | 120 Cápsulas,actual,12,2026-06,58134.29,50626.86,108761.15000000001,76093.38,37790.62,27681.55,10109.08,37838.3,109093.55,217854.7,65519.85,41988.92,0,6,25.45168932104892,34.68426868499559,69.96375084301701,34.74643289446645,-9.232579363946666,14.828946531544718,2024-07,True,first-sale proxy,23.0,1,1,1-1,20.37300583678938,Scale,"CM3% 25.5 >= target, sales +15% 3m",False,2026-06,11610.0,2026-07,DE:Scale|ES:Scale|FR:Fix|GB:Fix|IE:Scale|IT:Scale|NL:Defend,7,2,False
Vegavero,Amazon,VV-VITA-109,"Leber Komplex Vegavero | Mariendistel, Artischocke, Löwenzahn, Cholin & Zichorie | Mit Silymarin & Cynarin | Hochdosierte Extrakte | Leber & Fettstoffwechsel* | Vegan & Ohne Zusätze | 120 Kapseln",actual,12,2026-06,23944.29,21018.45,44962.74,29347.51,13330.68,9260.789999999999,4069.88,11236.289999999999,36978.74,81941.48,20497.079999999998,16820.260000000002,0,6,20.596587307624045,30.385810874031943,65.27073305585914,29.648282110921176,-9.789223566407898,13.92034141432884,2024-07,True,first-sale proxy,23.0,2,1,1-2,20.13541575529268,Scale,"CM3% 20.6 >= target, sales +14% 3m",False,2026-06,31139.0,2026-07,DE:Defend|ES:Defend|FR:Fix|GB:Fix|IT:Defend|NL:No data,6,2,False
Vegavero,Amazon,VV-VITA-111,"COLON CARE | 120 capsule | 100% Naturale con Psillio, Zenzero, Finocchio e Fermenti Lattici | Prodotto in Germania | Vegan e Senza Additivi | Vegavero",actual,12,2026-06,25476.07,24923.32,50399.39,31416.54,14826.28,11086.59,3739.62,16347.74,54776.659999999996,105176.05,27434.329999999998,17051.48,1,6,21.997468620155917,29.844353416217785,62.335159215220656,29.417578268308407,-7.846884796061868,2.217802443655179,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.702280144025185,Scale,"CM3% 22.0 >= target, sales +2% 3m",False,2026-06,39437.0,2026-07,DE:Defend|ES:Scale|FR:Fix|GB:Harvest|IE:Fix|IT:Scale|NL:Fix,7,3,False
Vegavero,Amazon,VV-VITA-115,Vegavero Organic Probiotics for Kids | NO Additives | Organic Prebiotic Inulin and 5 Bacterial Strains with 10 Billion CFU | for Children 3+ Years | 75g Powder | Spoon Included,actual,12,2026-06,934.84,10074.94,11009.78,6578.91,3221.13,2609.42,611.77,7910.1,26383.75,37393.53,10519.52,517.06,1,6,23.70092772062657,29.980954185815133,59.7551449711075,29.256987878050246,-6.280026465188563,-90.72113580825295,2024-07,True,first-sale proxy,23.0,3,1,1-3,20.53592656970336,Defend,"CM3% 23.7 >= target, momentum negative - hold",False,2026-06,58687.0,2026-07,DE:Fix|ES:Fix|FR:Harvest|GB:Harvest|IE:Defend|IT:Fix|NL:No data,7,3,False
Vegavero,Amazon,VV-VITA-116,Vegavero Organic Iodine Supplement | NO Additives | 100% Natural Organic Scottish Sea Kelp | 150 mcg Pure | 180 Tablets | Vegan,actual,12,2026-06,23184.83,27474.77,50659.6,31186.72,13866.72,10566.86,3299.87,15432.41,56166.67,106826.27,25999.27,15823.08,1,6,20.858553956209683,27.476099259578678,61.561323026632664,27.372344037457857,-6.6175453033689955,-15.614107051669581,2024-07,True,first-sale proxy,23.0,2,1,1-2,21.97110119265875,Defend,"between target and broken - hold, re-check next month",False,2026-06,13988.0,2026-07,BE:Scale|DE:Defend|ES:Defend|FR:Defend|GB:Fix|IE:Fix|IT:Defend|NL:Fix,8,3,False
Vegavero,Amazon,VV-VITA-119,Citrate de Magnésium + Potassium Vegavero® | 180 Gélules | Sans Additifs & VEGAN | Absorption Optimale | Douleurs Musculaires + Crampes + Anti Fatigue*,actual,12,2026-06,89369.95,56020.54,145390.49,92454.4,45795.33,28848.54,16946.69,46575.51,154818.77,300209.26,75424.05,61959.04,3,6,19.84210934291507,30.08389099073711,63.59040402161105,31.498160574326427,-10.241781647822041,59.53068285311065,2024-07,True,first-sale proxy,23.0,1,2,2-1,20.490173876621927,Defend,"between target and broken - hold, re-check next month",False,2026-06,7380.0,2026-07,DE:Defend|ES:Scale|FR:Fix|GB:Defend|IE:Fix|IT:Scale|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-121,"Wechseljahre Vegavero | Meno Balance für Menopause | wildyamswurzel, Nachtkerze, Hopfen, Salbei, Kamille | 100% Natürlich & Hormonfrei | Vegan",actual,12,2026-06,23204.56,32591.77,55796.33,32215.6,13469.84,6840.89,6628.81,18027.98,68983.02,124779.35,24868.87,17660.94,2,6,12.260465876519119,26.133938467756266,57.73784763263103,24.141085981819952,-13.873472591237148,-28.80239397860257,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.924399526297538,Fix,CM3% 12.3 vs target 19.9,False,2026-06,14813.0,2026-07,BE:No data|DE:Defend|ES:Fix|FR:Fix|GB:No data|IE:Scale|IT:Defend|NL:No data,8,2,False
Vegavero,Amazon,VV-VITA-122,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 120 Kapseln hochdosiert",actual,12,2026-06,11669.13,35998.94,47668.07,31945.72,15778.25,12772.7,3005.58,30918.690000000002,91632.03,139300.1,43691.39,6986.59,2,6,26.79508526357371,33.74222965484886,67.01701998843251,33.10024928636716,-6.9471443912751525,-67.5847955523135,2024-07,True,first-sale proxy,23.0,1,1,1-1,17.874572389014798,Defend,"CM3% 26.8 >= target, momentum negative - hold",False,2026-06,27035.0,2026-07,BE:No data|DE:Defend|ES:Defend|FR:Fix|IT:Defend|NL:Scale,6,1,False
Vegavero,Amazon,VV-VITA-122-V,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 240 Kapseln hochdosiert",actual,9,2026-06,6160.42,13070.55,19230.97,11455.54,5724.31,5016.57,707.8199999999999,3251.4100000000003,12318.58,31549.55,8267.98,4134.6,1,6,26.085891663291033,26.394357141813423,59.568186108137034,29.766101241903037,-0.3084654785223897,-52.86793593230583,2025-10,False,first-sale proxy,8.0,3,1,1-3,17.719490318530696,Defend,"CM3% 26.1 >= target, momentum negative - hold",False,2026-06,16056.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IT:Defend,4,0,False
Vegavero,Amazon,VV-VITA-124,Vegavero NATUURLIJKE VITAMINE C | gemaakt van biologisch acerola-extract | Veganistisch | Zonder toevoegingen | 180 capsules,actual,12,2026-06,46281.479999999996,52090.03,98371.51,53232.36,21804.26,16577.66,5226.59,24007.73,104605.09,202976.6,40585.39,28368.199999999997,2,6,16.85209467659895,22.95082390350221,54.113594474660395,22.165218364544774,-6.098729226903263,-11.150982251306061,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.310722396300857,Defend,"between target and broken - hold, re-check next month",False,2026-06,24680.0,2026-07,DE:Fix|ES:Defend|FR:Fix|GB:Fix|IE:Defend|IT:Defend|NL:Scale,7,3,False
Vegavero,Amazon,VV-VITA-127,Safran 30 mg | Extrait de Qualité : Affron® | 120 Gélules | Analysé en Laboratoire | Vegan & Sans Additifs | Vegavero®,actual,12,2026-06,106159.45,186586.03,292745.48,168648.78,77190.52,62080.17,15110.36,87485.19,320172.03,612917.51,149565.36000000002,58710.01,0,6,21.206192491853333,27.324432430902846,57.60935403682408,26.367792254213455,-6.118239939049513,-43.104288139899865,2024-07,True,first-sale proxy,23.0,1,1,1-1,21.607828923609965,Defend,"between target and broken - hold, re-check next month",False,2026-06,6738.0,2026-07,DE:Defend|ES:Defend|FR:Fix|GB:Fix|IE:Scale|IT:Defend|NL:Scale,7,2,False
Vegavero,Amazon,VV-VITA-129,"Gingembre BIO 650 mg | 120 Gélules (4 mois) | 1,5% Gingerol | Digestion + Vomissement | Testé en Laboratoire | Vegan & Sans Additifs | Vegavero®",actual,12,2026-06,15368.51,17364.11,32732.62,22149.83,10168.37,8159.97,2008.3700000000001,8329.8,27262.97,59995.59,16489.77,10596.93,3,6,24.929168517521667,30.55353103495327,67.66897975169725,31.0649437777972,-5.624362517431603,-11.492670802016344,2024-07,True,first-sale proxy,23.0,2,1,1-2,21.146467980279887,Defend,"CM3% 24.9 >= target, momentum negative - hold",False,2026-06,27115.0,2026-07,DE:Defend|ES:Scale|FR:Fix|GB:Fix|IE:Scale|IT:Defend|NL:Scale,7,2,False
Vegavero,Amazon,VV-VITA-136,"Vegavero Aderen capsules | 100% natuurlijk | Veldpaardenstaart, rode wijnbladeren, gotuola, slagersbezem & bosbes | Zware en vermoeide benen | 120 cap",actual,12,2026-06,60296.6,31991.56,92288.16,54176.86,24405.29,12728.34,11677.05,22517.65,83389.62,175677.78,35245.99,45353.18,2,6,13.791953377334643,27.00294113344083,58.70402010398733,26.444659856692343,-13.210987756106189,88.47658569947822,2024-07,True,first-sale proxy,23.0,1,2,2-1,18.217755020800016,Defend,"between target and broken - hold, re-check next month",False,2026-06,10493.0,2026-07,DE:Fix|ES:Defend|FR:Fix|IT:Defend|NL:No data,5,2,False
Vegavero,Amazon,VV-VITA-142,"Prostata Komplex Vegavero | 800 mg Kürbiskernextrakt |180 Kapseln Hochdosiert | Mit Sägepalmenextrakt, Kürbiskernen, Brennnessel & Mehr | Vegan & Ohne Zusätze",actual,12,2026-06,54609.47,27386.7,81996.17,45845.17,19200.84,11910.93,7289.9800000000005,32143.62,128908.6,210904.77,44054.55,36466.219999999994,0,6,14.52620287020723,24.935202150981393,55.91135537184236,23.416752270258478,-10.408999280774163,99.40142477918114,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.926286336221796,Fix,CM3% 14.5 vs target 19.9,False,2026-06,9723.0,2026-07,DE:Scale|ES:Fix|FR:Fix|IT:Scale|NL:Scale,5,2,False
Vegavero,Amazon,VV-VITA-143,Vitamine B12 1000 mcg Vegavero® | Origine FRANCE & Espagne | La Seule SANS ADDITIFS & VEGAN | Avec 2 Formes Actives + Acide Folique + B6 + Choline | Énergie + Anti-Fatigue* | 180 Gélules,actual,11,2026-06,14870.45,19013.98,33884.43,16785.04,4906.87,1865.2,3041.7400000000002,12557.210000000001,69202.87,103087.3,14422.41,6735.8,4,6,5.5045931125298555,18.14550465898308,49.536143886735005,14.481193869868845,-12.640911546453223,-21.79201829390795,2024-07,True,first-sale proxy,23.0,2,3,3-2,17.369074422203322,Fix,CM3% 5.5 vs target 17.4,False,2026-06,16696.0,2026-07,DE:No data|ES:Fix|FR:Fix|IE:Fix|IT:Fix,5,4,False
Vegavero,Amazon,VV-VITA-146,"Spirulina Bio | 4000 mg | Höchste Dosis pro Tablette | Laborgeprüft | Vegan & Ohne Zusatzstoffe | 3,9% Phycocyanin | 300 Stück | Deutsche Produktion von Vegavero",actual,12,2026-06,34478.14,41784.340000000004,76262.48,43111.229999999996,17292.39,8909.09,8383.34,18222.76,81687.54,157950.02,27131.85,23599.53,2,6,11.682140418197783,22.307881960945327,56.53006563647025,22.67483302405062,-10.625741542747544,-17.48549815552909,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.619168652602895,Fix,CM3% 11.7 vs target 19.6,False,2026-06,18996.0,2026-07,DE:Scale|ES:Scale|FR:Fix|GB:Fix|IE:Fix|IT:Fix|NL:Scale,7,4,False
Vegavero,Amazon,VV-VITA-151,"Vegavero Hormone Balance for Women | PMS Supplements | NO Additives | 180 Capsules | Vitex Agnus Castus, Lady's Mantle, Folic Acid (Quatrefolic®) Mac",actual,12,2026-06,65014.25,74092.69,139106.94,80181.45,36392.73,19113.04,17279.6,47568.06,167296.6,306403.54,66681.1,42603.66,1,6,13.739817725844592,28.433369237629453,57.64015080771671,26.161692579823843,-14.693551511784861,-12.252814683877725,2024-07,True,first-sale proxy,23.0,1,2,2-1,18.97916781935026,Fix,CM3% 13.7 vs target 19.0,False,2026-06,8284.0,2026-07,DE:Fix|ES:Defend|FR:Fix|GB:No data|IT:Defend|NL:Defend,6,2,False
Vegavero,Amazon,VV-VITA-153,Ashwagandha Orgánica Vegavero | 2010 mg | Con Withanólidos | Insomnio + Estrés + Relajante | Probado en laboratorio | 180 Capsulas | Sin Aditivos & Vegano,actual,12,2026-06,17219.22,19834.39,37053.61,23745.53,10681.22,8405.68,2275.53,15967.630000000001,53998.89,91052.5,24373.31,11322.91,3,6,22.685185060241096,29.57029301898613,64.08425521831745,28.826395053005626,-6.885107958745035,-13.185028629567123,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.639339063046048,Defend,"CM3% 22.7 >= target, momentum negative - hold",False,2026-06,26557.0,2026-07,BE:No data|DE:Defend|ES:Scale|FR:Fix|GB:Fix|IE:Fix|IT:Defend|NL:Fix,8,4,False
